samplenr	I	II	V1	V2	V3	V4	V5	V6
3036	-455	-197.5	0	0	0	0	0	0
3037	-440	-187.5	0	0	0	0	0	0
3038	-427.5	-182.5	0	0	0	0	0	0
3039	-417.5	-182.5	0	0	0	0	0	0
3040	-390	-167.5	0	0	0	0	0	0
3041	-387.5	-170	0	0	0	0	0	0
3042	-402.5	-185	0	0	0	0	0	0
3043	-415	-187.5	0	0	0	0	0	0
3044	-422.5	-190	0	0	0	0	0	0
3045	-435	-195	0	0	0	0	0	0
3046	-450	-197.5	0	0	0	0	0	0
3047	-450	-195	0	0	0	0	0	0
3048	-452.5	-192.5	0	0	0	0	0	0
3049	-467.5	-192.5	0	0	0	0	0	0
3050	-480	-195	0	0	0	0	0	0
3051	-487.5	-197.5	0	0	0	0	0	0
3052	-487.5	-195	0	0	0	0	0	0
3053	-480	-187.5	0	0	0	0	0	0
3054	-477.5	-185	0	0	0	0	0	0
3055	-467.5	-180	0	0	0	0	0	0
3056	-455	-175	0	0	0	0	0	0
3057	-452.5	-175	0	0	0	0	0	0
3058	-445	-170	0	0	0	0	0	0
3059	-430	-157.5	0	0	0	0	0	0
3060	-425	-160	0	0	0	0	0	0
3061	-425	-160	0	0	0	0	0	0
3062	-420	-150	0	0	0	0	0	0
3063	-417.5	-147.5	0	0	0	0	0	0
3064	-425	-152.5	0	0	0	0	0	0
3065	-432.5	-157.5	0	0	0	0	0	0
3066	-452.5	-167.5	0	0	0	0	0	0
3067	-457.5	-182.5	0	0	0	0	0	0
3068	-462.5	-197.5	0	0	0	0	0	0
3069	-472.5	-205	0	0	0	0	0	0
3070	-475	-210	0	0	0	0	0	0
3071	-485	-212.5	0	0	0	0	0	0
3072	-510	-230	0	0	0	0	0	0
3073	-517.5	-237.5	0	0	0	0	0	0
3074	-507.5	-230	0	0	0	0	0	0
3075	-495	-230	0	0	0	0	0	0
3076	-475	-215	0	0	0	0	0	0
3077	-465	-202.5	0	0	0	0	0	0
3078	-455	-192.5	0	0	0	0	0	0
3079	-447.5	-185	0	0	0	0	0	0
3080	-450	-185	0	0	0	0	0	0
3081	-437.5	-172.5	0	0	0	0	0	0
3082	-427.5	-165	0	0	0	0	0	0
3083	-415	-162.5	0	0	0	0	0	0
3084	-417.5	-165	0	0	0	0	0	0
3085	-425	-167.5	0	0	0	0	0	0
3086	-427.5	-170	0	0	0	0	0	0
3087	-440	-182.5	0	0	0	0	0	0
3088	-450	-195	0	0	0	0	0	0
3089	-455	-200	0	0	0	0	0	0
3090	-472.5	-212.5	0	0	0	0	0	0
3091	-480	-222.5	0	0	0	0	0	0
3092	-470	-215	0	0	0	0	0	0
3093	-470	-212.5	0	0	0	0	0	0
3094	-457.5	-205	0	0	0	0	0	0
3095	-445	-195	0	0	0	0	0	0
3096	-432.5	-190	0	0	0	0	0	0
3097	-422.5	-180	0	0	0	0	0	0
3098	-427.5	-177.5	0	0	0	0	0	0
3099	-417.5	-172.5	0	0	0	0	0	0
3100	-410	-162.5	0	0	0	0	0	0
3101	-415	-162.5	0	0	0	0	0	0
3102	-410	-160	0	0	0	0	0	0
3103	-420	-165	0	0	0	0	0	0
3104	-425	-157.5	0	0	0	0	0	0
3105	-427.5	-160	0	0	0	0	0	0
3106	-442.5	-170	0	0	0	0	0	0
3107	-437.5	-157.5	0	0	0	0	0	0
3108	-430	-155	0	0	0	0	0	0
3109	-430	-155	0	0	0	0	0	0
3110	-425	-155	0	0	0	0	0	0
3111	-427.5	-165	0	0	0	0	0	0
3112	-422.5	-160	0	0	0	0	0	0
3113	-402.5	-147.5	0	0	0	0	0	0
3114	-397.5	-147.5	0	0	0	0	0	0
3115	-385	-135	0	0	0	0	0	0
3116	-375	-130	0	0	0	0	0	0
3117	-382.5	-135	0	0	0	0	0	0
3118	-382.5	-127.5	0	0	0	0	0	0
3119	-390	-127.5	0	0	0	0	0	0
3120	-385	-117.5	0	0	0	0	0	0
3121	-367.5	-100	0	0	0	0	0	0
3122	-375	-100	0	0	0	0	0	0
3123	-387.5	-112.5	0	0	0	0	0	0
3124	-387.5	-122.5	0	0	0	0	0	0
3125	-407.5	-132.5	0	0	0	0	0	0
3126	-422.5	-150	0	0	0	0	0	0
3127	-415	-155	0	0	0	0	0	0
3128	-425	-155	0	0	0	0	0	0
3129	-410	-155	0	0	0	0	0	0
3130	-402.5	-152.5	0	0	0	0	0	0
3131	-400	-152.5	0	0	0	0	0	0
3132	-382.5	-145	0	0	0	0	0	0
3133	-385	-142.5	0	0	0	0	0	0
3134	-375	-132.5	0	0	0	0	0	0
3135	-365	-127.5	0	0	0	0	0	0
3136	-360	-115	0	0	0	0	0	0
3137	-352.5	-105	0	0	0	0	0	0
3138	-352.5	-105	0	0	0	0	0	0
3139	-357.5	-100	0	0	0	0	0	0
3140	-360	-92.5	0	0	0	0	0	0
3141	-372.5	-92.5	0	0	0	0	0	0
3142	-390	-102.5	0	0	0	0	0	0
3143	-390	-92.5	0	0	0	0	0	0
3144	-392.5	-87.5	0	0	0	0	0	0
3145	-385	-85	0	0	0	0	0	0
3146	-377.5	-77.5	0	0	0	0	0	0
3147	-367.5	-70	0	0	0	0	0	0
3148	-350	-55	0	0	0	0	0	0
3149	-352.5	-47.5	0	0	0	0	0	0
3150	-342.5	-45	0	0	0	0	0	0
3151	-325	-30	0	0	0	0	0	0
3152	-315	-15	0	0	0	0	0	0
3153	-302.5	-5	0	0	0	0	0	0
3154	-305	2.5	0	0	0	0	0	0
3155	-310	17.5	0	0	0	0	0	0
3156	-310	30	0	0	0	0	0	0
3157	-325	42.5	0	0	0	0	0	0
3158	-327.5	57.5	0	0	0	0	0	0
3159	-317.5	75	0	0	0	0	0	0
3160	-320	92.5	0	0	0	0	0	0
3161	-317.5	107.5	0	0	0	0	0	0
3162	-322.5	117.5	0	0	0	0	0	0
3163	-327.5	125	0	0	0	0	0	0
3164	-317.5	137.5	0	0	0	0	0	0
3165	-320	137.5	0	0	0	0	0	0
3166	-312.5	132.5	0	0	0	0	0	0
3167	-297.5	130	0	0	0	0	0	0
3168	-297.5	122.5	0	0	0	0	0	0
3169	-280	117.5	0	0	0	0	0	0
3170	-265	107.5	0	0	0	0	0	0
3171	-265	90	0	0	0	0	0	0
3172	-252.5	82.5	0	0	0	0	0	0
3173	-252.5	60	0	0	0	0	0	0
3174	-262.5	37.5	0	0	0	0	0	0
3175	-260	22.5	0	0	0	0	0	0
3176	-260	10	0	0	0	0	0	0
3177	-267.5	-5	0	0	0	0	0	0
3178	-282.5	-30	0	0	0	0	0	0
3179	-292.5	-45	0	0	0	0	0	0
3180	-312.5	-62.5	0	0	0	0	0	0
3181	-322.5	-77.5	0	0	0	0	0	0
3182	-327.5	-90	0	0	0	0	0	0
3183	-340	-110	0	0	0	0	0	0
3184	-335	-120	0	0	0	0	0	0
3185	-340	-135	0	0	0	0	0	0
3186	-340	-145	0	0	0	0	0	0
3187	-330	-140	0	0	0	0	0	0
3188	-322.5	-137.5	0	0	0	0	0	0
3189	-320	-137.5	0	0	0	0	0	0
3190	-322.5	-140	0	0	0	0	0	0
3191	-320	-145	0	0	0	0	0	0
3192	-320	-147.5	0	0	0	0	0	0
3193	-302.5	-140	0	0	0	0	0	0
3194	-307.5	-145	0	0	0	0	0	0
3195	-305	-140	0	0	0	0	0	0
3196	-302.5	-137.5	0	0	0	0	0	0
3197	-320	-147.5	0	0	0	0	0	0
3198	-320	-142.5	0	0	0	0	0	0
3199	-325	-140	0	0	0	0	0	0
3200	-330	-145	0	0	0	0	0	0
3201	-325	-140	0	0	0	0	0	0
3202	-330	-137.5	0	0	0	0	0	0
3203	-330	-137.5	0	0	0	0	0	0
3204	-317.5	-125	0	0	0	0	0	0
3205	-310	-115	0	0	0	0	0	0
3206	-300	-110	0	0	0	0	0	0
3207	-297.5	-110	0	0	0	0	0	0
3208	-287.5	-110	0	0	0	0	0	0
3209	-282.5	-115	0	0	0	0	0	0
3210	-277.5	-120	0	0	0	0	0	0
3211	-265	-122.5	0	0	0	0	0	0
3212	-267.5	-137.5	0	0	0	0	0	0
3213	-272.5	-147.5	0	0	0	0	0	0
3214	-287.5	-165	0	0	0	0	0	0
3215	-305	-187.5	0	0	0	0	0	0
3216	-305	-182.5	0	0	0	0	0	0
3217	-305	-170	0	0	0	0	0	0
3218	-292.5	-152.5	0	0	0	0	0	0
3219	-262.5	-112.5	0	0	0	0	0	0
3220	-242.5	-75	0	0	0	0	0	0
3221	-232.5	-32.5	0	0	0	0	0	0
3222	-212.5	27.5	0	0	0	0	0	0
3223	-195	102.5	0	0	0	0	0	0
3224	-157.5	197.5	0	0	0	0	0	0
3225	-122.5	295	0	0	0	0	0	0
3226	-95	382.5	0	0	0	0	0	0
3227	-70	447.5	0	0	0	0	0	0
3228	-75	477.5	0	0	0	0	0	0
3229	-87.5	485	0	0	0	0	0	0
3230	-97.5	477.5	0	0	0	0	0	0
3231	-112.5	455	0	0	0	0	0	0
3232	-125	402.5	0	0	0	0	0	0
3233	-145	322.5	0	0	0	0	0	0
3234	-160	230	0	0	0	0	0	0
3235	-182.5	115	0	0	0	0	0	0
3236	-215	-5	0	0	0	0	0	0
3237	-240	-102.5	0	0	0	0	0	0
3238	-267.5	-180	0	0	0	0	0	0
3239	-282.5	-237.5	0	0	0	0	0	0
3240	-287.5	-280	0	0	0	0	0	0
3241	-282.5	-297.5	0	0	0	0	0	0
3242	-277.5	-302.5	0	0	0	0	0	0
3243	-272.5	-300	0	0	0	0	0	0
3244	-270	-282.5	0	0	0	0	0	0
3245	-272.5	-262.5	0	0	0	0	0	0
3246	-272.5	-240	0	0	0	0	0	0
3247	-262.5	-212.5	0	0	0	0	0	0
3248	-250	-187.5	0	0	0	0	0	0
3249	-242.5	-160	0	0	0	0	0	0
3250	-247.5	-140	0	0	0	0	0	0
3251	-245	-127.5	0	0	0	0	0	0
3252	-245	-112.5	0	0	0	0	0	0
3253	-255	-100	0	0	0	0	0	0
3254	-257.5	-92.5	0	0	0	0	0	0
3255	-257.5	-82.5	0	0	0	0	0	0
3256	-250	-72.5	0	0	0	0	0	0
3257	-260	-77.5	0	0	0	0	0	0
3258	-265	-80	0	0	0	0	0	0
3259	-262.5	-77.5	0	0	0	0	0	0
3260	-272.5	-85	0	0	0	0	0	0
3261	-267.5	-82.5	0	0	0	0	0	0
3262	-267.5	-80	0	0	0	0	0	0
3263	-262.5	-75	0	0	0	0	0	0
3264	-260	-67.5	0	0	0	0	0	0
3265	-257.5	-62.5	0	0	0	0	0	0
3266	-252.5	-60	0	0	0	0	0	0
3267	-252.5	-52.5	0	0	0	0	0	0
3268	-242.5	-42.5	0	0	0	0	0	0
3269	-235	-45	0	0	0	0	0	0
3270	-225	-37.5	0	0	0	0	0	0
3271	-212.5	-30	0	0	0	0	0	0
3272	-205	-35	0	0	0	0	0	0
3273	-200	-32.5	0	0	0	0	0	0
3274	-205	-37.5	0	0	0	0	0	0
3275	-217.5	-47.5	0	0	0	0	0	0
3276	-212.5	-47.5	0	0	0	0	0	0
3277	-207.5	-50	0	0	0	0	0	0
3278	-205	-45	0	0	0	0	0	0
3279	-197.5	-42.5	0	0	0	0	0	0
3280	-207.5	-47.5	0	0	0	0	0	0
3281	-220	-52.5	0	0	0	0	0	0
3282	-240	-67.5	0	0	0	0	0	0
3283	-250	-72.5	0	0	0	0	0	0
3284	-245	-72.5	0	0	0	0	0	0
3285	-245	-72.5	0	0	0	0	0	0
3286	-230	-57.5	0	0	0	0	0	0
3287	-225	-52.5	0	0	0	0	0	0
3288	-225	-52.5	0	0	0	0	0	0
3289	-217.5	-42.5	0	0	0	0	0	0
3290	-210	-35	0	0	0	0	0	0
3291	-185	-20	0	0	0	0	0	0
3292	-165	-2.5	0	0	0	0	0	0
3293	-162.5	2.5	0	0	0	0	0	0
3294	-155	12.5	0	0	0	0	0	0
3295	-162.5	15	0	0	0	0	0	0
3296	-170	12.5	0	0	0	0	0	0
3297	-172.5	15	0	0	0	0	0	0
3298	-182.5	12.5	0	0	0	0	0	0
3299	-172.5	20	0	0	0	0	0	0
3300	-175	22.5	0	0	0	0	0	0
3301	-195	15	0	0	0	0	0	0
3302	-195	17.5	0	0	0	0	0	0
3303	-197.5	17.5	0	0	0	0	0	0
3304	-192.5	20	0	0	0	0	0	0
3305	-185	27.5	0	0	0	0	0	0
3306	-182.5	27.5	0	0	0	0	0	0
3307	-175	35	0	0	0	0	0	0
3308	-170	40	0	0	0	0	0	0
3309	-175	42.5	0	0	0	0	0	0
3310	-177.5	47.5	0	0	0	0	0	0
3311	-172.5	55	0	0	0	0	0	0
3312	-172.5	55	0	0	0	0	0	0
3313	-170	57.5	0	0	0	0	0	0
3314	-170	60	0	0	0	0	0	0
3315	-172.5	55	0	0	0	0	0	0
3316	-170	57.5	0	0	0	0	0	0
3317	-187.5	50	0	0	0	0	0	0
3318	-197.5	40	0	0	0	0	0	0
3319	-195	35	0	0	0	0	0	0
3320	-192.5	32.5	0	0	0	0	0	0
3321	-180	42.5	0	0	0	0	0	0
3322	-172.5	50	0	0	0	0	0	0
3323	-160	62.5	0	0	0	0	0	0
3324	-140	77.5	0	0	0	0	0	0
3325	-132.5	90	0	0	0	0	0	0
3326	-122.5	100	0	0	0	0	0	0
3327	-112.5	102.5	0	0	0	0	0	0
3328	-105	112.5	0	0	0	0	0	0
3329	-102.5	115	0	0	0	0	0	0
3330	-110	105	0	0	0	0	0	0
3331	-122.5	95	0	0	0	0	0	0
3332	-125	90	0	0	0	0	0	0
3333	-135	80	0	0	0	0	0	0
3334	-147.5	67.5	0	0	0	0	0	0
3335	-150	57.5	0	0	0	0	0	0
3336	-160	45	0	0	0	0	0	0
3337	-167.5	40	0	0	0	0	0	0
3338	-172.5	37.5	0	0	0	0	0	0
3339	-170	47.5	0	0	0	0	0	0
3340	-162.5	60	0	0	0	0	0	0
3341	-162.5	65	0	0	0	0	0	0
3342	-152.5	70	0	0	0	0	0	0
3343	-155	75	0	0	0	0	0	0
3344	-145	87.5	0	0	0	0	0	0
3345	-140	95	0	0	0	0	0	0
3346	-140	102.5	0	0	0	0	0	0
3347	-117.5	125	0	0	0	0	0	0
3348	-117.5	127.5	0	0	0	0	0	0
3349	-125	117.5	0	0	0	0	0	0
3350	-125	107.5	0	0	0	0	0	0
3351	-132.5	107.5	0	0	0	0	0	0
3352	-127.5	115	0	0	0	0	0	0
3353	-135	110	0	0	0	0	0	0
3354	-132.5	112.5	0	0	0	0	0	0
3355	-132.5	120	0	0	0	0	0	0
3356	-137.5	115	0	0	0	0	0	0
3357	-140	115	0	0	0	0	0	0
3358	-137.5	117.5	0	0	0	0	0	0
3359	-122.5	127.5	0	0	0	0	0	0
3360	-117.5	140	0	0	0	0	0	0
3361	-110	147.5	0	0	0	0	0	0
3362	-110	142.5	0	0	0	0	0	0
3363	-115	135	0	0	0	0	0	0
3364	-110	140	0	0	0	0	0	0
3365	-117.5	135	0	0	0	0	0	0
3366	-125	127.5	0	0	0	0	0	0
3367	-122.5	125	0	0	0	0	0	0
3368	-140	117.5	0	0	0	0	0	0
3369	-152.5	110	0	0	0	0	0	0
3370	-152.5	110	0	0	0	0	0	0
3371	-162.5	107.5	0	0	0	0	0	0
3372	-165	110	0	0	0	0	0	0
3373	-155	122.5	0	0	0	0	0	0
3374	-170	117.5	0	0	0	0	0	0
3375	-172.5	122.5	0	0	0	0	0	0
3376	-175	127.5	0	0	0	0	0	0
3377	-190	120	0	0	0	0	0	0
3378	-175	125	0	0	0	0	0	0
3379	-172.5	117.5	0	0	0	0	0	0
3380	-190	97.5	0	0	0	0	0	0
3381	-197.5	87.5	0	0	0	0	0	0
3382	-202.5	77.5	0	0	0	0	0	0
3383	-202.5	70	0	0	0	0	0	0
3384	-200	72.5	0	0	0	0	0	0
3385	-197.5	72.5	0	0	0	0	0	0
3386	-197.5	70	0	0	0	0	0	0
3387	-197.5	75	0	0	0	0	0	0
3388	-207.5	67.5	0	0	0	0	0	0
3389	-215	72.5	0	0	0	0	0	0
3390	-195	97.5	0	0	0	0	0	0
3391	-177.5	112.5	0	0	0	0	0	0
3392	-175	120	0	0	0	0	0	0
3393	-172.5	125	0	0	0	0	0	0
3394	-170	120	0	0	0	0	0	0
3395	-170	115	0	0	0	0	0	0
3396	-170	112.5	0	0	0	0	0	0
3397	-177.5	105	0	0	0	0	0	0
3398	-177.5	102.5	0	0	0	0	0	0
3399	-182.5	100	0	0	0	0	0	0
3400	-195	82.5	0	0	0	0	0	0
3401	-200	72.5	0	0	0	0	0	0
3402	-192.5	75	0	0	0	0	0	0
3403	-187.5	75	0	0	0	0	0	0
3404	-187.5	70	0	0	0	0	0	0
3405	-190	67.5	0	0	0	0	0	0
3406	-185	67.5	0	0	0	0	0	0
3407	-177.5	72.5	0	0	0	0	0	0
3408	-177.5	72.5	0	0	0	0	0	0
3409	-180	70	0	0	0	0	0	0
3410	-180	72.5	0	0	0	0	0	0
3411	-182.5	70	0	0	0	0	0	0
3412	-197.5	62.5	0	0	0	0	0	0
3413	-210	57.5	0	0	0	0	0	0
3414	-210	57.5	0	0	0	0	0	0
3415	-212.5	62.5	0	0	0	0	0	0
3416	-220	57.5	0	0	0	0	0	0
3417	-217.5	60	0	0	0	0	0	0
3418	-207.5	75	0	0	0	0	0	0
3419	-202.5	85	0	0	0	0	0	0
3420	-197.5	95	0	0	0	0	0	0
3421	-192.5	107.5	0	0	0	0	0	0
3422	-190	112.5	0	0	0	0	0	0
3423	-185	112.5	0	0	0	0	0	0
3424	-185	115	0	0	0	0	0	0
3425	-185	112.5	0	0	0	0	0	0
3426	-177.5	120	0	0	0	0	0	0
3427	-175	132.5	0	0	0	0	0	0
3428	-175	127.5	0	0	0	0	0	0
3429	-167.5	125	0	0	0	0	0	0
3430	-162.5	120	0	0	0	0	0	0
3431	-165	117.5	0	0	0	0	0	0
3432	-157.5	112.5	0	0	0	0	0	0
3433	-155	120	0	0	0	0	0	0
3434	-160	120	0	0	0	0	0	0
3435	-167.5	115	0	0	0	0	0	0
3436	-162.5	120	0	0	0	0	0	0
3437	-160	112.5	0	0	0	0	0	0
3438	-162.5	110	0	0	0	0	0	0
3439	-160	110	0	0	0	0	0	0
3440	-167.5	105	0	0	0	0	0	0
3441	-172.5	105	0	0	0	0	0	0
3442	-177.5	105	0	0	0	0	0	0
3443	-182.5	100	0	0	0	0	0	0
3444	-177.5	97.5	0	0	0	0	0	0
3445	-172.5	105	0	0	0	0	0	0
3446	-165	112.5	0	0	0	0	0	0
3447	-152.5	127.5	0	0	0	0	0	0
3448	-150	140	0	0	0	0	0	0
3449	-142.5	152.5	0	0	0	0	0	0
3450	-145	160	0	0	0	0	0	0
3451	-157.5	157.5	0	0	0	0	0	0
3452	-155	162.5	0	0	0	0	0	0
3453	-165	167.5	0	0	0	0	0	0
3454	-165	185	0	0	0	0	0	0
3455	-160	200	0	0	0	0	0	0
3456	-167.5	217.5	0	0	0	0	0	0
3457	-167.5	232.5	0	0	0	0	0	0
3458	-170	247.5	0	0	0	0	0	0
3459	-170	270	0	0	0	0	0	0
3460	-162.5	282.5	0	0	0	0	0	0
3461	-137.5	315	0	0	0	0	0	0
3462	-117.5	342.5	0	0	0	0	0	0
3463	-105	360	0	0	0	0	0	0
3464	-92.5	377.5	0	0	0	0	0	0
3465	-95	377.5	0	0	0	0	0	0
3466	-95	370	0	0	0	0	0	0
3467	-90	355	0	0	0	0	0	0
3468	-87.5	342.5	0	0	0	0	0	0
3469	-82.5	332.5	0	0	0	0	0	0
3470	-75	317.5	0	0	0	0	0	0
3471	-82.5	295	0	0	0	0	0	0
3472	-100	270	0	0	0	0	0	0
3473	-110	245	0	0	0	0	0	0
3474	-132.5	215	0	0	0	0	0	0
3475	-130	200	0	0	0	0	0	0
3476	-145	180	0	0	0	0	0	0
3477	-162.5	162.5	0	0	0	0	0	0
3478	-157.5	152.5	0	0	0	0	0	0
3479	-172.5	135	0	0	0	0	0	0
3480	-180	122.5	0	0	0	0	0	0
3481	-182.5	110	0	0	0	0	0	0
3482	-180	102.5	0	0	0	0	0	0
3483	-167.5	95	0	0	0	0	0	0
3484	-165	82.5	0	0	0	0	0	0
3485	-155	85	0	0	0	0	0	0
3486	-132.5	80	0	0	0	0	0	0
3487	-122.5	80	0	0	0	0	0	0
3488	-132.5	65	0	0	0	0	0	0
3489	-137.5	57.5	0	0	0	0	0	0
3490	-145	62.5	0	0	0	0	0	0
3491	-165	55	0	0	0	0	0	0
3492	-165	55	0	0	0	0	0	0
3493	-170	55	0	0	0	0	0	0
3494	-177.5	47.5	0	0	0	0	0	0
3495	-180	37.5	0	0	0	0	0	0
3496	-197.5	20	0	0	0	0	0	0
3497	-207.5	15	0	0	0	0	0	0
3498	-207.5	10	0	0	0	0	0	0
3499	-200	7.5	0	0	0	0	0	0
3500	-185	12.5	0	0	0	0	0	0
3501	-175	7.5	0	0	0	0	0	0
3502	-167.5	7.5	0	0	0	0	0	0
3503	-147.5	15	0	0	0	0	0	0
3504	-147.5	15	0	0	0	0	0	0
3505	-155	15	0	0	0	0	0	0
3506	-157.5	22.5	0	0	0	0	0	0
3507	-162.5	17.5	0	0	0	0	0	0
3508	-167.5	15	0	0	0	0	0	0
3509	-177.5	20	0	0	0	0	0	0
3510	-180	10	0	0	0	0	0	0
3511	-182.5	15	0	0	0	0	0	0
3512	-190	10	0	0	0	0	0	0
3513	-195	0	0	0	0	0	0	0
3514	-195	0	0	0	0	0	0	0
3515	-190	-10	0	0	0	0	0	0
3516	-185	-7.5	0	0	0	0	0	0
3517	-175	2.5	0	0	0	0	0	0
3518	-165	10	0	0	0	0	0	0
3519	-155	22.5	0	0	0	0	0	0
3520	-150	32.5	0	0	0	0	0	0
3521	-145	47.5	0	0	0	0	0	0
3522	-127.5	80	0	0	0	0	0	0
3523	-117.5	127.5	0	0	0	0	0	0
3524	-95	192.5	0	0	0	0	0	0
3525	-72.5	275	0	0	0	0	0	0
3526	-62.5	357.5	0	0	0	0	0	0
3527	-40	437.5	0	0	0	0	0	0
3528	-20	507.5	0	0	0	0	0	0
3529	-15	552.5	0	0	0	0	0	0
3530	-7.5	582.5	0	0	0	0	0	0
3531	-20	585	0	0	0	0	0	0
3532	-40	562.5	0	0	0	0	0	0
3533	-67.5	515	0	0	0	0	0	0
3534	-87.5	442.5	0	0	0	0	0	0
3535	-97.5	350	0	0	0	0	0	0
3536	-112.5	242.5	0	0	0	0	0	0
3537	-130	132.5	0	0	0	0	0	0
3538	-145	35	0	0	0	0	0	0
3539	-160	-42.5	0	0	0	0	0	0
3540	-177.5	-102.5	0	0	0	0	0	0
3541	-177.5	-135	0	0	0	0	0	0
3542	-177.5	-162.5	0	0	0	0	0	0
3543	-180	-180	0	0	0	0	0	0
3544	-170	-170	0	0	0	0	0	0
3545	-177.5	-150	0	0	0	0	0	0
3546	-185	-130	0	0	0	0	0	0
3547	-177.5	-97.5	0	0	0	0	0	0
3548	-182.5	-67.5	0	0	0	0	0	0
3549	-175	-37.5	0	0	0	0	0	0
3550	-160	-10	0	0	0	0	0	0
3551	-157.5	12.5	0	0	0	0	0	0
3552	-132.5	45	0	0	0	0	0	0
3553	-120	65	0	0	0	0	0	0
3554	-120	80	0	0	0	0	0	0
3555	-117.5	87.5	0	0	0	0	0	0
3556	-115	92.5	0	0	0	0	0	0
3557	-117.5	95	0	0	0	0	0	0
3558	-130	82.5	0	0	0	0	0	0
3559	-145	72.5	0	0	0	0	0	0
3560	-152.5	62.5	0	0	0	0	0	0
3561	-152.5	55	0	0	0	0	0	0
3562	-165	47.5	0	0	0	0	0	0
3563	-167.5	52.5	0	0	0	0	0	0
3564	-167.5	50	0	0	0	0	0	0
3565	-172.5	45	0	0	0	0	0	0
3566	-167.5	50	0	0	0	0	0	0
3567	-177.5	37.5	0	0	0	0	0	0
3568	-170	37.5	0	0	0	0	0	0
3569	-147.5	47.5	0	0	0	0	0	0
3570	-155	45	0	0	0	0	0	0
3571	-162.5	42.5	0	0	0	0	0	0
3572	-167.5	45	0	0	0	0	0	0
3573	-175	40	0	0	0	0	0	0
3574	-175	40	0	0	0	0	0	0
3575	-177.5	40	0	0	0	0	0	0
3576	-172.5	40	0	0	0	0	0	0
3577	-165	47.5	0	0	0	0	0	0
3578	-175	45	0	0	0	0	0	0
3579	-172.5	47.5	0	0	0	0	0	0
3580	-167.5	55	0	0	0	0	0	0
3581	-162.5	60	0	0	0	0	0	0
3582	-170	55	0	0	0	0	0	0
3583	-192.5	40	0	0	0	0	0	0
3584	-200	37.5	0	0	0	0	0	0
3585	-202.5	37.5	0	0	0	0	0	0
3586	-205	32.5	0	0	0	0	0	0
3587	-192.5	50	0	0	0	0	0	0
3588	-195	47.5	0	0	0	0	0	0
3589	-197.5	42.5	0	0	0	0	0	0
3590	-182.5	50	0	0	0	0	0	0
3591	-177.5	45	0	0	0	0	0	0
3592	-152.5	62.5	0	0	0	0	0	0
3593	-122.5	87.5	0	0	0	0	0	0
3594	-120	90	0	0	0	0	0	0
3595	-117.5	100	0	0	0	0	0	0
3596	-117.5	105	0	0	0	0	0	0
3597	-132.5	95	0	0	0	0	0	0
3598	-132.5	102.5	0	0	0	0	0	0
3599	-132.5	105	0	0	0	0	0	0
3600	-157.5	95	0	0	0	0	0	0
3601	-175	90	0	0	0	0	0	0
3602	-187.5	75	0	0	0	0	0	0
3603	-190	72.5	0	0	0	0	0	0
3604	-172.5	80	0	0	0	0	0	0
3605	-172.5	75	0	0	0	0	0	0
3606	-162.5	82.5	0	0	0	0	0	0
3607	-155	82.5	0	0	0	0	0	0
3608	-162.5	80	0	0	0	0	0	0
3609	-157.5	90	0	0	0	0	0	0
3610	-157.5	87.5	0	0	0	0	0	0
3611	-145	100	0	0	0	0	0	0
3612	-132.5	117.5	0	0	0	0	0	0
3613	-145	110	0	0	0	0	0	0
3614	-140	112.5	0	0	0	0	0	0
3615	-147.5	105	0	0	0	0	0	0
3616	-187.5	77.5	0	0	0	0	0	0
3617	-190	70	0	0	0	0	0	0
3618	-190	65	0	0	0	0	0	0
3619	-197.5	57.5	0	0	0	0	0	0
3620	-177.5	75	0	0	0	0	0	0
3621	-175	80	0	0	0	0	0	0
3622	-160	87.5	0	0	0	0	0	0
3623	-150	102.5	0	0	0	0	0	0
3624	-160	95	0	0	0	0	0	0
3625	-137.5	105	0	0	0	0	0	0
3626	-117.5	117.5	0	0	0	0	0	0
3627	-112.5	120	0	0	0	0	0	0
3628	-112.5	120	0	0	0	0	0	0
3629	-110	115	0	0	0	0	0	0
3630	-97.5	122.5	0	0	0	0	0	0
3631	-102.5	112.5	0	0	0	0	0	0
3632	-110	100	0	0	0	0	0	0
3633	-107.5	95	0	0	0	0	0	0
3634	-112.5	85	0	0	0	0	0	0
3635	-105	87.5	0	0	0	0	0	0
3636	-92.5	92.5	0	0	0	0	0	0
3637	-95	92.5	0	0	0	0	0	0
3638	-85	100	0	0	0	0	0	0
3639	-87.5	95	0	0	0	0	0	0
3640	-112.5	72.5	0	0	0	0	0	0
3641	-125	57.5	0	0	0	0	0	0
3642	-137.5	47.5	0	0	0	0	0	0
3643	-137.5	47.5	0	0	0	0	0	0
3644	-127.5	57.5	0	0	0	0	0	0
3645	-137.5	62.5	0	0	0	0	0	0
3646	-147.5	62.5	0	0	0	0	0	0
3647	-135	75	0	0	0	0	0	0
3648	-130	85	0	0	0	0	0	0
3649	-137.5	82.5	0	0	0	0	0	0
3650	-130	92.5	0	0	0	0	0	0
3651	-135	97.5	0	0	0	0	0	0
3652	-145	90	0	0	0	0	0	0
3653	-152.5	90	0	0	0	0	0	0
3654	-170	80	0	0	0	0	0	0
3655	-165	75	0	0	0	0	0	0
3656	-155	75	0	0	0	0	0	0
3657	-172.5	60	0	0	0	0	0	0
3658	-177.5	42.5	0	0	0	0	0	0
